original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,Unnamed: 9,x,y,combine_text,kmeans_cluster,gm_cluster,hc_cluster,short_input_texts,short_bot_texts,short_entities
28.1,113,Cho e giá nhé,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Sản phẩm Bộ đồ chơi nhà bếp thông minh gồm 2 size 
Size nhỏ kích thước  57x30x77cm giá KM chỉ 590,000 VND
Size to kích thước 51x32x100cm Giá Km chỉ 790,000 VND
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card sp>",,,36.42437,20.79886,Cho e giá nhé query_knowledge_base   attribute:price  ,2,1,1,Cho e giá nhé,"Sản phẩm Bộ đồ chơi nhà bếp thông minh gồm 2 size -<br> 
Size nhỏ kích thước  57x30x77cm giá KM chỉ 590,00-<br> 0 VND
Size to kích thước 51x32x100cm Giá Km chỉ 79-<br> 0,000 VND
Bạn tham khảo các sản phẩm sau nhé ạ:
<S-<br>",['attribute:price']
29.0,114,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-11.979188,-27.755966,shop ơi greet nan,4,2,4,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
29.0,114,Shop còn bộ câu cá k,query_knowledge_base,['object_type:bo_cau_ca'],action_query_babe_kb,,"Dạ mình còn ạ
Sản phẩm Bộ câu cá Toys House có đèn, nhạc chính hãng hiện shop có giá là 300,000 VND
Bạn vui lòng xe thông tin sản phẩm tại đây ạ:
<show card sp>",,,12.406838,4.1978407,Shop còn bộ câu cá k query_knowledge_base   object_type:bo_cau_ca  ,3,4,2,Shop còn bộ câu cá k,"Dạ mình còn ạ
Sản phẩm Bộ câu cá Toys House có đèn-<br> , nhạc chính hãng hiện shop có giá là 300,000 VND
-<br> Bạn vui lòng xe thông tin sản phẩm tại đây ạ:
<sho-<br>",['object_type:bo_cau_ca']
30.0,115,https://scontent.xx.fbcdn.net/v/t1.15752-9/93418428_2960774930681647_6163693023730335744_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=JB_DiuoYI7oAX-7VvxC&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0dbb7a6e70ca829a178c063d9fc8d1b9&oe=5EBEAFDC,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93418428_2960774930681647_6163693023730335744_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=JB_DiuoYI7oAX-7VvxC&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0dbb7a6e70ca829a178c063d9fc8d1b9&oe=5EBEAFDC']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'xe_day', 'product_id': '', 'product_name': '', 'score': '0.9997727'}]",,-22.334034,-1.9318048," xe_day send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/93418428_2960774930681647_6163693023730335744_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=JB_DiuoYI7oAX-7VvxC&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0dbb7a6e70ca829a178c063d9fc8d1b9&oe=5EBEAFDC  "" ",1,5,0, xe_day,Bạn đang tìm kiếm thông tin gì ạ?,url
30.0,115,Bnhieu z,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Sản phẩm Xe đạp có mái che Umoo hiện shop đang có giá: 2,800,000 VND (giá gốc 2,800,000 VND)
Bạn tham khảo sản phẩm sau nhé ạ:
<show card sp>",,,9.8944025,-2.932642,Bnhieu z query_knowledge_base   attribute:price  ,0,4,2,Bnhieu z,"Sản phẩm Xe đạp có mái che Umoo hiện shop đang có -<br> giá: 2,800,000 VND (giá gốc 2,800,000 VND)
Bạn tha-<br>",['attribute:price']
31.0,116,Xe umoo tháo ra thanh xe đap 3 banh như nadle dc ko ạ,handover_to_inbox,"['brand:umoo', 'brand:nadle']",action_handover_to_inbox,,Handover,,,-7.975855,-3.5690196,"Xe umoo tháo ra thanh xe đap 3 banh như nadle dc ko ạ handover_to_inbox   brand:umoo ,  brand:nadle  ",0,0,0,Xe umoo tháo ra thanh xe đap 3 banh như nadle dc k-<br>,Handover,"['brand:umoo', 'brand:nadle']"
32.0,117,https://scontent.xx.fbcdn.net/v/t1.15752-9/93253452_2682930575263004_7855235270143115264_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=7jkZ9XfKxBwAX_UAxjX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=825bee90f4f292788d9a5972ee3450dd&oe=5EBBD6BC,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93253452_2682930575263004_7855235270143115264_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=7jkZ9XfKxBwAX_UAxjX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=825bee90f4f292788d9a5972ee3450dd&oe=5EBBD6BC']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'noi', 'product_id': '2376', 'product_name': 'Nôi 2 trong 1 Mastela 8105', 'score': '0.9286547906518839'}]",,-14.212937,-1.5173762," noi send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/93253452_2682930575263004_7855235270143115264_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=7jkZ9XfKxBwAX_UAxjX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=825bee90f4f292788d9a5972ee3450dd&oe=5EBBD6BC  "" ",1,5,0, noi,Bạn đang tìm kiếm thông tin gì ạ?,url
32.0,117,https://scontent.xx.fbcdn.net/v/t1.15752-9/93253452_2682930575263004_7855235270143115264_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=7jkZ9XfKxBwAX_UAxjX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=825bee90f4f292788d9a5972ee3450dd&oe=5EBBD6BC,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93253452_2682930575263004_7855235270143115264_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=7jkZ9XfKxBwAX_UAxjX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=825bee90f4f292788d9a5972ee3450dd&oe=5EBBD6BC']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'noi', 'product_id': '2376', 'product_name': 'Nôi 2 trong 1 Mastela 8105', 'score': '0.9286547906518839'}]",,-14.212972,-1.5173973," noi send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/93253452_2682930575263004_7855235270143115264_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=7jkZ9XfKxBwAX_UAxjX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=825bee90f4f292788d9a5972ee3450dd&oe=5EBBD6BC  "" ",1,5,0, noi,Bạn đang tìm kiếm thông tin gì ạ?,url
32.0,117,Mình muốn hỏi 2cái nôi này là 1 ah,query_knowledge_base,"['object_type:noi', 'mention:này']",action_query_babe_kb,,"Dạ, hai sản phẩm trên khác nhau, bạn có thể tham khảo 2 sản phẩm đó tại đây ạ:
<show card sp 2 sp đó>",,,1.9707656,2.7880988,"Mình muốn hỏi 2cái nôi này là 1 ah query_knowledge_base   object_type:noi ,  mention:này  ",0,0,2,Mình muốn hỏi 2cái nôi này là 1 ah,"Dạ, hai sản phẩm trên khác nhau, bạn có thể tham k-<br> hảo 2 sản phẩm đó tại đây ạ:
<show card sp 2 sp đó-<br>","['object_type:noi', 'mention:này']"
32.0,117,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/6418671728"", ""product_id"": ""https://shopee.vn/product/36371562/6418671728""}",query_knowledge_base,"['url:https://shopee.vn/product/36371562/6418671728', 'product_id:https://shopee.vn/product/36371562/6418671728']",action_query_babe_kb,,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!,[],,12.6083765,10.241765,"/query_knowledge_base ""url"": ""https://shopee.vn/product/36371562/6418671728"", ""product_id"": ""https://shopee.vn/product/36371562/6418671728""  query_knowledge_base   url:https://shopee.vn/product/36371562/6418671728 ,  product_id:https://shopee.vn/product/36371562/6418671728  ",3,4,5,"/query_knowledge_base{""url"": ""https://shopee.vn/pr-<br> oduct/36371562/6418671728"", ""product_id"": ""https:/-<br>",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé-<br>,"['url:https://shopee.vn/product/36371562/641867172-<br> 8', 'product_id:https://shopee.vn/product/36371562-<br>"
33.0,118,"Xe này thì bn ạ?
https://scontent.xx.fbcdn.net/v/t1.15752-9/92663760_242313147139819_180836660240449536_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_oc=AQlkEzFcevEZjlSfmMVghzOFCJ91RNxuLFmnj-LZ115MgaQQpCgvQftExyz9V3ToMt-zJcTykpcg-9VknQVe51f6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a2c61b4882879e5c266eff69947cb40d&oe=5EBD5657",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92663760_242313147139819_180836660240449536_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_oc=AQlkEzFcevEZjlSfmMVghzOFCJ91RNxuLFmnj-LZ115MgaQQpCgvQftExyz9V3ToMt-zJcTykpcg-9VknQVe51f6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a2c61b4882879e5c266eff69947cb40d&oe=5EBD5657']"", 'object_type:xe', 'mention:này', 'attribute:price']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...","[{'object_type': 'xe_nadle', 'product_id': '441', 'product_name': 'Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp', 'score': '0.8533968065596208'}]",,25.955269,11.568885," xe_nadle query_knowledge_base  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/92663760_242313147139819_180836660240449536_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_oc=AQlkEzFcevEZjlSfmMVghzOFCJ91RNxuLFmnj-LZ115MgaQQpCgvQftExyz9V3ToMt-zJcTykpcg-9VknQVe51f6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a2c61b4882879e5c266eff69947cb40d&oe=5EBD5657  "",  object_type:xe ,  mention:này ,  attribute:price  ",2,1,5, xe_nadle,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br>",url
33.0,118,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/3103025341"", ""product_id"": ""https://shopee.vn/product/36371562/3103025341""}",query_knowledge_base,"['url:https://shopee.vn/product/36371562/3103025341', 'product_id:https://shopee.vn/product/36371562/3103025341']",action_query_babe_kb,,"Sản phẩm Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp hiện shop đang có giá: *2,450,000 VND (giá gốc 2,450,000 VND), 2,650,000 VND (giá gốc 2,650,000 VND), 1,550,000 VND (giá gốc 2,650,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",[],,21.361036,11.086774,"/query_knowledge_base ""url"": ""https://shopee.vn/product/36371562/3103025341"", ""product_id"": ""https://shopee.vn/product/36371562/3103025341""  query_knowledge_base   url:https://shopee.vn/product/36371562/3103025341 ,  product_id:https://shopee.vn/product/36371562/3103025341  ",3,1,5,"/query_knowledge_base{""url"": ""https://shopee.vn/pr-<br> oduct/36371562/3103025341"", ""product_id"": ""https:/-<br>","Sản phẩm Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe -<br> đạp hiện shop đang có giá: *2,450,000 VND (giá gốc-<br>  2,450,000 VND), 2,650,000 VND (giá gốc 2,650,000 -<br> VND), 1,550,000 VND (giá gốc 2,650,000 VND)*.
Bạn-<br>","['url:https://shopee.vn/product/36371562/310302534-<br> 1', 'product_id:https://shopee.vn/product/36371562-<br>"
34.0,119,https://scontent.xx.fbcdn.net/v/t1.15752-9/94088606_259054638553614_1365453125116231680_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=0UI6w3AAdH4AX-0aWZz&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=e45937d7e7c56fde3c8930b2dc0943ad&oe=5EBF6B41,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94088606_259054638553614_1365453125116231680_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=0UI6w3AAdH4AX-0aWZz&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=e45937d7e7c56fde3c8930b2dc0943ad&oe=5EBF6B41']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'ban', 'product_id': '1936', 'product_name': 'Bàn học, bản chơi lắp ghép Lego cao cấp', 'score': '0.9741471611779067'}]",,-15.132848,-2.6989057," ban send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/94088606_259054638553614_1365453125116231680_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=0UI6w3AAdH4AX-0aWZz&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=e45937d7e7c56fde3c8930b2dc0943ad&oe=5EBF6B41  "" ",1,5,0, ban,Bạn đang tìm kiếm thông tin gì ạ?,url
34.0,119,"Bn em oi
Có màu khác ko e",query_knowledge_base,"['attribute:price', 'attribute:color']",action_query_babe_kb,,"Sản phẩm Bàn ghế đa năng Lego Holla hiện shop đang có giá: *1,400,000 VND (giá gốc 1,400,000 VND)
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>

Sản phẩm Bàn ghế đa năng Lego Holla hiện shop đang có các mẫu: mẫu Gấu và mẫu Thỏ
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>",,,15.528614,2.3084705,"Bn em oi Có màu khác ko e query_knowledge_base   attribute:price ,  attribute:color  ",3,4,2,"Bn em oi
Có màu khác ko e","Sản phẩm Bàn ghế đa năng Lego Holla hiện shop đang-<br>  có giá: *1,400,000 VND (giá gốc 1,400,000 VND)
Bạ-<br> n tham khảo các sản phẩm sau nhé ạ:
<show card sp>-<br> 

Sản phẩm Bàn ghế đa năng Lego Holla hiện shop đa-<br> ng có các mẫu: mẫu Gấu và mẫu Thỏ
Bạn tham khảo cá-<br>","['attribute:price', 'attribute:color']"
35.1,120,B ơi kệ sắp về chưa b,query_knowledge_base,['object_type:ke'],action_query_babe_kb,,"Dạ bạn muốn hỏi sản phẩm nào trong các sản phẩm dưới đây ạ
<show card tất cả các kệ mà shop bán kèm button bên dưới ""Cái này"">
<button: Không có trong số này>",,,0.4314538,-4.331598,B ơi kệ sắp về chưa b query_knowledge_base   object_type:ke  ,0,0,2,B ơi kệ sắp về chưa b,"Dạ bạn muốn hỏi sản phẩm nào trong các sản phẩm dư-<br> ới đây ạ
<show card tất cả các kệ mà shop bán kèm -<br> button bên dưới ""Cái này"">
<button: Không có trong-<br>",['object_type:ke']
35.1,120,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/3103025341"", ""product_id"": ""https://shopee.vn/product/36371562/3103025341""}",query_knowledge_base,"['url:https://shopee.vn/product/36371562/3103025341', 'product_id:https://shopee.vn/product/36371562/3103025341']",action_query_babe_kb,,"Dạ sản phẩm Kệ đa năng cao cấp Pie shop dự tính sẽ về hàng vào ngày xx/xx ạ
Bạn vui lòng xem các sản phẩm khác của shop nhé ạ:
<show card các sp tương tự>",,,20.85053,11.179345,"/query_knowledge_base ""url"": ""https://shopee.vn/product/36371562/3103025341"", ""product_id"": ""https://shopee.vn/product/36371562/3103025341""  query_knowledge_base   url:https://shopee.vn/product/36371562/3103025341 ,  product_id:https://shopee.vn/product/36371562/3103025341  ",3,4,5,"/query_knowledge_base{""url"": ""https://shopee.vn/pr-<br> oduct/36371562/3103025341"", ""product_id"": ""https:/-<br>","Dạ sản phẩm Kệ đa năng cao cấp Pie shop dự tính sẽ-<br>  về hàng vào ngày xx/xx ạ
Bạn vui lòng xem các sản-<br>  phẩm khác của shop nhé ạ:
<show card các sp tương-<br>","['url:https://shopee.vn/product/36371562/310302534-<br> 1', 'product_id:https://shopee.vn/product/36371562-<br>"
35.1,120,ok shop,agree,,utter_agree,,Shop cảm ơn bạn!,,,-28.91905,-32.402454,ok shop agree nan,5,3,3,ok shop,Shop cảm ơn bạn!,nan
36.0,121,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-12.714462,-28.081259,shop ơi greet nan,4,2,4,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
36.0,121,https://scontent.xx.fbcdn.net/v/t1.15752-9/93113313_1080458392352702_7732950842487078912_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=VWiKd2ejLkwAX8ZSSsK&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9f0283f10c9513441437fe7e7239b722&oe=5EBE3115,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93113313_1080458392352702_7732950842487078912_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=VWiKd2ejLkwAX8ZSSsK&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9f0283f10c9513441437fe7e7239b722&oe=5EBE3115']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': '', 'product_id': '2012', 'product_name': 'Chó bông IWAYA (Nhật Bản) chính hãng', 'score': '0.9390198040438974'}]",,-18.813292,7.1306276,"  send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/93113313_1080458392352702_7732950842487078912_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=VWiKd2ejLkwAX8ZSSsK&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9f0283f10c9513441437fe7e7239b722&oe=5EBE3115  "" ",1,5,0, ,Bạn đang tìm kiếm thông tin gì ạ?,url
36.0,121,Chó này này giá bao nhiêu vậy shop,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...",,,28.545908,17.450682,Chó này này giá bao nhiêu vậy shop query_knowledge_base   attribute:price  ,2,1,1,Chó này này giá bao nhiêu vậy shop,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br>",['attribute:price']
36.0,121,Hết hàng rồi hả shop,query_knowledge_base,[],action_query_babe_kb,,"Mình chưa rõ món đồ bạn hỏi, nếu có trong danh sách trên, bạn vui lòng chọn sản phẩm giúp mình nhé.",,,24.372023,5.318451,Hết hàng rồi hả shop query_knowledge_base   ,3,1,5,Hết hàng rồi hả shop,"Mình chưa rõ món đồ bạn hỏi, nếu có trong danh sác-<br>",[]
36.0,121,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/3103025341"", ""product_id"": ""https://shopee.vn/product/36371562/3103025341""}",query_knowledge_base,"['url:https://shopee.vn/product/36371562/3103025341', 'product_id:https://shopee.vn/product/36371562/3103025341']",action_query_babe_kb,,"Dạ, sản phẩm hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!",,,20.889824,10.870391,"/query_knowledge_base ""url"": ""https://shopee.vn/product/36371562/3103025341"", ""product_id"": ""https://shopee.vn/product/36371562/3103025341""  query_knowledge_base   url:https://shopee.vn/product/36371562/3103025341 ,  product_id:https://shopee.vn/product/36371562/3103025341  ",3,4,5,"/query_knowledge_base{""url"": ""https://shopee.vn/pr-<br> oduct/36371562/3103025341"", ""product_id"": ""https:/-<br>","Dạ, sản phẩm hiện tại bên shop đang tạm hết hàng ạ-<br> . Bạn tham khảo các sản phẩm khác dành cho bé nhé!-<br>","['url:https://shopee.vn/product/36371562/310302534-<br> 1', 'product_id:https://shopee.vn/product/36371562-<br>"
37.0,122,"Mìh ck r nhé
https://scontent.xx.fbcdn.net/v/t1.15752-9/93636148_581283165927177_1218583943880638464_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=v18UutxNnwkAX8l0irW&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7374a7a5bb108982137dd407f074cced&oe=5EBC3E04",confirm_transfer,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93636148_581283165927177_1218583943880638464_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=v18UutxNnwkAX8l0irW&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7374a7a5bb108982137dd407f074cced&oe=5EBC3E04']""]",confirm_transfer,,"Cảm ơn bạn, nhân viên của shop sẽ xác nhận sớm lại ạ.","[{'object_type': 'xe_day', 'product_id': '559', 'product_name': 'Xe đẩy 2 chiều 3 tư thế Zaracos Nano', 'score': '0.9703695155095364'}]",,-25.116217,1.2787318," xe_day confirm_transfer  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/93636148_581283165927177_1218583943880638464_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=v18UutxNnwkAX8l0irW&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7374a7a5bb108982137dd407f074cced&oe=5EBC3E04  "" ",1,5,0, xe_day,"Cảm ơn bạn, nhân viên của shop sẽ xác nhận sớm lại-<br>",url
38.0,123,Shop em o dau,ask_address,[],action_ask_address,,"Địa chỉ shop ở : số 16 ngõ 124 Âu Cơ, Tứ liên , Tây Hồ , Hà Nội ạ",,,-24.453053,-11.863101,Shop em o dau ask_address   ,1,5,0,Shop em o dau,"Địa chỉ shop ở : số 16 ngõ 124 Âu Cơ, Tứ liên , Tâ-<br>",[]
35.2,124,B ơi kệ sắp về chưa b,query_knowledge_base,['object_type:ke'],action_query_babe_kb,,"Dạ bạn muốn hỏi sản phẩm nào trong các sản phẩm dưới đây ạ
<ke> <kệ đứng>",,,0.43155247,-4.3316135,B ơi kệ sắp về chưa b query_knowledge_base   object_type:ke  ,0,0,2,B ơi kệ sắp về chưa b,Dạ bạn muốn hỏi sản phẩm nào trong các sản phẩm dư-<br>,['object_type:ke']
28.2,125,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-13.587184,-25.98543,shop ơi greet nan,4,2,4,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
28.2,125,https://scontent.xx.fbcdn.net/v/t1.15752-9/93441614_838087866689750_1344649905557209088_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=-Pf6gZpnxUgAX-Vpbkx&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=85b3f6a0e8f8a803032f798d945c239f&oe=5EBCD83B,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93441614_838087866689750_1344649905557209088_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=-Pf6gZpnxUgAX-Vpbkx&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=85b3f6a0e8f8a803032f798d945c239f&oe=5EBCD83B']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': '', 'product_id': '2553', 'product_name': 'Bộ đồ chơi nhà bếp thông minh', 'score': '0.9938376142341514'}]",,-10.87759,-1.3938804,"  send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/93441614_838087866689750_1344649905557209088_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=-Pf6gZpnxUgAX-Vpbkx&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=85b3f6a0e8f8a803032f798d945c239f&oe=5EBCD83B  "" ",1,5,0, ,Bạn đang tìm kiếm thông tin gì ạ?,url
28.2,125,Cho e giá nhé,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Sản phẩm Bộ đồ chơi nhà bếp thông minh có giá: 490.000 - 790.000 tùy mẫu mã (kích thước, màu sắc...).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card sp>",,,36.424366,20.79886,Cho e giá nhé query_knowledge_base   attribute:price  ,2,1,1,Cho e giá nhé,"Sản phẩm Bộ đồ chơi nhà bếp thông minh có giá: 490-<br> .000 - 790.000 tùy mẫu mã (kích thước, màu sắc...)-<br> .
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card-<br>",['attribute:price']
9.0,126,https://scontent.xx.fbcdn.net/v/t1.15752-9/93888763_534820093897495_8873435174071697408_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=FKWPkRS2YlUAX_Kn-nn&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e3aa2900cd80040c578cdc8cd99deef&oe=5EC130D5,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93888763_534820093897495_8873435174071697408_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=FKWPkRS2YlUAX_Kn-nn&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e3aa2900cd80040c578cdc8cd99deef&oe=5EC130D5']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': '', 'product_id': '2554', 'product_name': 'Bộ đồ chơi nhà bếp thông minh', 'score': '0.9164568930806197'}]","[{'object_type': '', 'product_id': '2554', 'product_name': 'Bộ đồ chơi nhà bếp thông minh', 'score': '0.9164568930806197'}]",-17.495502,4.4984827,"  send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/93888763_534820093897495_8873435174071697408_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=FKWPkRS2YlUAX_Kn-nn&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e3aa2900cd80040c578cdc8cd99deef&oe=5EC130D5  "" ",1,5,0, ,Bạn đang tìm kiếm thông tin gì ạ?,url
9.0,126,Bộ này giâ bn ạ shop,query_knowledge_base,"['mention:bộ này', 'attribute:price']",action_query_babe_kb,,"""Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...""",,,28.272308,21.880722,"Bộ này giâ bn ạ shop query_knowledge_base   mention:bộ này ,  attribute:price  ",2,1,1,Bộ này giâ bn ạ shop,"""Dạ, có phải bạn muốn hỏi một trong các sản phẩm d-<br> ưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...-<br>","['mention:bộ này', 'attribute:price']"
