original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,Unnamed: 9,x,y,combine_text,kmeans_cluster,gm_cluster,hc_cluster,short_input_texts,short_bot_texts,short_entities
9.0,126,Bộ này giâ bn ạ shop,query_knowledge_base,"['mention:bộ này', 'attribute:price']",action_query_babe_kb,,"""Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...""",,,13.314914,-4.379129,bộ này giâ bn ạ shop,3,5,1,Bộ này giâ bn ạ shop,"""Dạ, có phải bạn muốn hỏi một trong các sản phẩm d-<br> ưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...-<br>","['mention:bộ này', 'attribute:price']"
9.1,127,Loại này bn vậy bạn,query_knowledge_base,"['mention:loại này', 'attribute:price']",action_query_babe_kb,,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",,,15.756462,-5.697157,loại này bn vậy bạn,5,5,1,Loại này bn vậy bạn,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả -<br>","['mention:loại này', 'attribute:price']"
9.1,127,https://scontent.xx.fbcdn.net/v/t1.15752-9/93049946_266000034415184_8022889009304829952_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=6H5qmCrlsTMAX_UxJKR&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=56bc309e3fb8f432e5605d1e1fd4a8e2&oe=5EB6DC2D,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93049946_266000034415184_8022889009304829952_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=6H5qmCrlsTMAX_UxJKR&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=56bc309e3fb8f432e5605d1e1fd4a8e2&oe=5EB6DC2D']""]",action_query_babe_kb,,"Sản phẩm  BẢNG VẼ HOLLA 2 in 1  hiện shop đang có giá: 830,000 VND (giá gốc 1,090,000 VND).
Bạn tham khảo sản phẩm sau nhé ạ:
<show sp>","[{'object_type': 'bang_ve', 'product_id': '2293', 'product_name': 'BẢNG VẼ HOLLA 2 in 1', }]",,32.9058,-21.289467, bang ve,0,3,6, bang_ve,"Sản phẩm  BẢNG VẼ HOLLA 2 in 1  hiện shop đang có -<br> giá: 830,000 VND (giá gốc 1,090,000 VND).
Bạn tham-<br>",url
9.1,127,Có những màu gì ạ ?,query_knowledge_base,['attribute:color'],action_query_babe_kb,,"Dạ, BẢNG VẼ HOLLA 2 in 1 hiện có các màu: Hồng, Xanh
<Show card tương ứng với các màu của sản phẩm>",,,3.994744,-17.5668,có những màu gì ạ  ,3,5,1,Có những màu gì ạ ?,"Dạ, BẢNG VẼ HOLLA 2 in 1 hiện có các màu: Hồng, Xa-<br>",['attribute:color']
9.1,127,"Để mình tham khảo thêm , có gì mình báo sớm",handover_to_inbox,,action_handover_to_inbox,,,,,6.584994,0.15539174,để mình tham khảo thêm   có gì mình báo sớm,6,2,0,"Để mình tham khảo thêm , có gì mình báo sớm",nan,nan
0.0,128,Shop có ghế nhún k b,query_knowledge_base,['object_type:ghe_nhun'],action_query_babe_kb,,"Sản phẩm Ghế nhún hiện shop đang có các sản phẩm sau ạ:
<show card các sản phẩm object_type ghe_nhun>
",,,3.3207645,6.359015,shop có ghế nhún k b,6,2,3,Shop có ghế nhún k b,"Sản phẩm Ghế nhún hiện shop đang có các sản phẩm s-<br> au ạ:
<show card các sản phẩm object_type ghe_nhu-<br>",['object_type:ghe_nhun']
2.0,129,Shop ơi,greet,[],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-36.644306,-23.253366,shop ơi,4,6,5,Shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",[]
2.0,129,"Mình mua bộ đồ chơi nấu ăn cho bé
Happy little chef",query_knowledge_base,['object_type:do_choi_nau_an'],action_query_babe_kb,,"Sản phẩm Đồ chơi nấu ăn hiện shop đang có các sản phẩm sau ạ:
<show card các sản phẩm object_type do_choi_nau_an>
",,,1.2366886,8.312217,"mình mua bộ đồ chơi nấu ăn cho bé
happy little chef",6,2,3,"Mình mua bộ đồ chơi nấu ăn cho bé
Happy little che-<br>","Sản phẩm Đồ chơi nấu ăn hiện shop đang có các sản -<br> phẩm sau ạ:
<show card các sản phẩm object_type do-<br>",['object_type:do_choi_nau_an']
2.0,129,ok ạ,agree,,utter_agree,,Vâng ạ!,,,-23.182745,21.502588,ok ạ,7,1,7,ok ạ,Vâng ạ!,nan
4.0,130,Shop ơi,greet,[],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-34.631996,-24.710485,shop ơi,4,6,5,Shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",[]
4.0,130,Cái thanh chắn cầu thang giá bn vậy bạn,query_knowledge_base,"['object_type:thanh_noi_chan','attribute:price']",action_query_babe_kb,,"Sản phẩm Thanh nối chặn hiện shop đang có các sản phẩm sau ạ:
<show card các sản phẩm object_type thanh_noi_chan>
",,,9.382027,-1.4483277,cái thanh chắn cầu thang giá bn vậy bạn,6,5,1,Cái thanh chắn cầu thang giá bn vậy bạn,"Sản phẩm Thanh nối chặn hiện shop đang có các sản -<br> phẩm sau ạ:
<show card các sản phẩm object_type th-<br>","['object_type:thanh_noi_chan','attribute:price']"
4.0,130,ok ạ,agree,,utter_agree,,Vâng ạ!,,,-23.183153,21.502672,ok ạ,7,1,7,ok ạ,Vâng ạ!,nan
5.0,131,gửi ảnh giúp c đc ko,query_knowledge_base,['attribute:image'],action_query_babe_kb,,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",,,2.1341558,1.8467808,gửi ảnh giúp c đc ko,6,2,3,gửi ảnh giúp c đc ko,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả -<br>",['attribute:image']
5.0,131,m cần tìm ghế ăn cho bé,query_knowledge_base,['object_type:ghe_an'],action_query_babe_kb,,"Sản phẩm Ghế Ăn hiện shop đang có các mức giá sau ạ:
<500-1M>....<Sao cũng được!>",,,-5.4278803,7.2225766,m cần tìm ghế ăn cho bé,6,2,3,m cần tìm ghế ăn cho bé,Sản phẩm Ghế Ăn hiện shop đang có các mức giá sau -<br>,['object_type:ghe_an']
6.0,132,Chào shop,greet,[],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-19.294796,-1.6357605,chào shop,2,1,2,Chào shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",[]
6.0,132,Cho  mình xin giá máy pha sữa bên shop nhé ạ,query_knowledge_base,"['attribute:price', 'object_type:may_pha_sua']",action_query_babe_kb,,"Sản phẩm  Máy pha sữa cao cấp Tiny Baby Formula (Nhật Bản)  hiện shop đang có giá: *3,530,000 VND (giá gốc 3,850,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,5.497693,5.19835,cho  mình xin giá máy pha sữa bên shop nhé ạ,6,2,0,Cho  mình xin giá máy pha sữa bên shop nhé ạ,"Sản phẩm  Máy pha sữa cao cấp Tiny Baby Formula (N-<br> hật Bản)  hiện shop đang có giá: *3,530,000 VND (g-<br> iá gốc 3,850,000 VND)*.
Bạn tham khảo các sản phẩm-<br>","['attribute:price', 'object_type:may_pha_sua']"
8.0,133,Chào shop,greet,[],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-19.03715,-1.7654476,chào shop,2,1,2,Chào shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",[]
8.0,133,Shop cho hỏi có bán ghế ăn dặm cho trẻ con không,query_knowledge_base,['object_type:ghe_an'],action_query_babe_kb,,Hiện tại sản phẩm Ghế Ăn  shop đang có những *giá* sau ạ:,,,1.1744065,11.890182,shop cho hỏi có bán ghế ăn dặm cho trẻ con không,6,2,3,Shop cho hỏi có bán ghế ăn dặm cho trẻ con không,Hiện tại sản phẩm Ghế Ăn  shop đang có những *giá*-<br>,['object_type:ghe_an']
8.0,133,"/confirm_attribute_value{""price"": ""500k - 1M""}",confirm_attribute_value,['price:500k - 1M'],action_query_babe_kb,,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!,,,12.677191,0.7811159, confirm attribute value  price    500k   1m  ,5,5,0,"/confirm_attribute_value{""price"": ""500k - 1M""}",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé-<br>,['price:500k - 1M']
8.0,133,Tôi muốn mua loại 799k,query_knowledge_base,['price:799k'],action_query_babe_kb,,"Sản phẩm  Ghế ăn đa năng kết hợp xe kéo MASTELA 1018 CHÍNH HÃNG giá 799k hiện shop đang có giá: *799,000 VND (giá gốc 1,300,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,4.6903853,0.96340215,tôi muốn mua loại 799k,6,2,1,Tôi muốn mua loại 799k,"Sản phẩm  Ghế ăn đa năng kết hợp xe kéo MASTELA 10-<br> 18 CHÍNH HÃNG giá 799k hiện shop đang có giá: *799-<br> ,000 VND (giá gốc 1,300,000 VND)*.
Bạn tham khảo c-<br>",['price:799k']
8.0,133,Cái này 30kg có ngồi được ko,query_knowledge_base,"['mention:cái này', 'capacity:30kg']",action_query_babe_kb,,"Sản phẩm  Ghế ăn đa năng kết hợp xe kéo MASTELA 1018 CHÍNH HÃNG có trọng tải: 13kg ạ
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>",,,7.232454,6.4989595,cái này 30kg có ngồi được ko,6,2,0,Cái này 30kg có ngồi được ko,"Sản phẩm  Ghế ăn đa năng kết hợp xe kéo MASTELA 10-<br> 18 CHÍNH HÃNG có trọng tải: 13kg ạ
Bạn tham khảo c-<br>","['mention:cái này', 'capacity:30kg']"
8.0,133,ok shop,agree,,utter_agree,,Vâng ạ!,,,-31.712395,21.601288,ok shop,7,4,7,ok shop,Vâng ạ!,nan
9.0,134,"Có freeship k an
Ạ
Ship hcm",handover_to_inbox,[],action_handover_to_inbox,,"Dạ bạn vui lòng chờ trong vài phút, nhân viên sẽ trả lời bạn sớm nhất ạ",,,-2.5356705,4.4562345,"có freeship k an
ạ
ship hcm",6,2,3,"Có freeship k an
Ạ
Ship hcm","Dạ bạn vui lòng chờ trong vài phút, nhân viên sẽ t-<br>",[]
10.0,135,"Dạ,bao lâu thì biết đc mình có đc nhận qà hay k ạ",handover_to_inbox,[],action_handover_to_inbox,,"Dạ bạn vui lòng chờ trong vài phút, nhân viên sẽ trả lời bạn sớm nhất ạ",,,-1.651825,4.9889603,dạ bao lâu thì biết đc mình có đc nhận qà hay k ạ,6,2,3,"Dạ,bao lâu thì biết đc mình có đc nhận qà hay k ạ","Dạ bạn vui lòng chờ trong vài phút, nhân viên sẽ t-<br>",[]
11.0,136,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94342216_2472338469763544_5708094841569673216_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=kg5-pAp7BTgAX-QEe_x&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=aeb84a7b6bfc81f1fdadcd81e0347482&oe=5EC8A82A
https://scontent.xx.fbcdn.net/v/t1.15752-9/94318161_887396588390390_8811840609993097216_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=AWcLOmXmk3YAX-wKPHM&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a19ee2c3acb264c574fb86ccd5539fac&oe=5EC6A253
hai món này giá bnhieu ạ",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94318161_887396588390390_8811840609993097216_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=AWcLOmXmk3YAX-wKPHM&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a19ee2c3acb264c574fb86ccd5539fac&oe=5EC6A253', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/94342216_2472338469763544_5708094841569673216_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=kg5-pAp7BTgAX-QEe_x&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=aeb84a7b6bfc81f1fdadcd81e0347482&oe=5EC8A82A']"", 'mention:món này', 'attribute:price']",action_query_babe_kb,,"Sản phẩm Bộ đồ chơi nhà bếp thông minh hiện shop đang có giá: 790000 VND (giá gốc 790000 VND). Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>

Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>","[{'object_type': 'bo', 'product_id': '368', 'product_name': 'Bô ngựa con cao cấp Royal Care - Hàng nhập khẩu chính hãng', 'score': '0.8251285114966661'}, {'object_type': 'ke', 'product_id': '', 'product_name': '', 'score': '0.9801105'}]",,14.331803,-12.629844, bo,3,5,1, bo,"Sản phẩm Bộ đồ chơi nhà bếp thông minh hiện shop đ-<br> ang có giá: 790000 VND (giá gốc 790000 VND). Bạn t-<br> ham khảo các sản phẩm sau nhé ạ:
<show card sp>

S-<br> ản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc H-<br> olla hiện shop đang có giá: *790,000 VND (giá gốc -<br> 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nh-<br>",url
11.0,136,ok shop,agree,,utter_agree,,Vâng ạ!,,,-29.50253,22.227459,ok shop,7,4,7,ok shop,Vâng ạ!,nan
12.0,137,Bàn này gập gọn vào dc ko bạn?,query_knowledge_base,"['mention:bàn này','attribute:video']",action_query_babe_kb,,"Dạ, bạn vui lòng xem hướng dẫn sử dụng sản phẩm tại đây ạ
<show video hướng dẫn sử dụng trong shopee>",,,9.763608,4.1853614,bàn này gập gọn vào dc ko bạn ,6,2,0,Bàn này gập gọn vào dc ko bạn?,"Dạ, bạn vui lòng xem hướng dẫn sử dụng sản phẩm tạ-<br> i đây ạ
<show video hướng dẫn sử dụng trong shopee-<br>","['mention:bàn này','attribute:video']"
13.0,138,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94181516_219655075983837_7369188505747980288_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQmgIzziHIsE2roCLl036R2GPDGy04e86wa1CzOt7ervW0gLWyk_em0o2mmJ3IgXqY_sUfwvGsa9c35xaciWrG3J&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=588db62d9dc34f7e68e7f6727ba95966&oe=5EC598CD
Em xin giá xe này shop ơi",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94181516_219655075983837_7369188505747980288_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQmgIzziHIsE2roCLl036R2GPDGy04e86wa1CzOt7ervW0gLWyk_em0o2mmJ3IgXqY_sUfwvGsa9c35xaciWrG3J&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=588db62d9dc34f7e68e7f6727ba95966&oe=5EC598CD']"", 'attribute:price', 'object_type:xe', 'mention:này']",action_query_babe_kb,,"Sản phẩm  Xe tập đi đa năng cao cấp Holla hiện shop đang có giá: 1200.000 VND
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>","[{'object_type': 'xe_tap_di', 'product_id': '', 'product_name': '', 'score': '0.9739141'}]",,11.003623,-13.575976, xe tap di,3,5,1, xe_tap_di,"Sản phẩm  Xe tập đi đa năng cao cấp Holla hiện sho-<br> p đang có giá: 1200.000 VND
Bạn tham khảo các sản -<br>",url
13.0,138,Cảm ơn shop,thank,[],utter_thank,,Cảm ơn bạn!,,,-12.573582,-2.15751,cảm ơn shop,2,1,3,Cảm ơn shop,Cảm ơn bạn!,[]
13.0,138,Shop ship cho em 1 chiếc xe đẩy Holla màu xanh nhé ạ,query_knowledge_base,"['object_type:xe_day', 'brand:holla', 'color:màu xanh']",action_query_babe_kb,,"{Các câu hỏi bot có thể hỏi để đủ thông tin:}
- Dạ bạn muốn đặt sản phẩm nào ạ?
- Bạn muốn đặt số lượng bao nhiêu? + 5 button từ 1 đến 5
- Số điện thoại người nhận?
- Địa chỉ nhận hàng? (Số nhà, phường/xã, quận/huyện, tỉnh/thành phố)
- Bạn có lưu ý gì cho bên vận chuyển không? (vd: cần gấp...)

{Nếu đã đủ thông tin sẽ show ra} Đơn hàng của bạn gồm:...",,,3.5279257,4.9792438,shop ship cho em 1 chiếc xe đẩy holla màu xanh nhé ạ,6,2,3,Shop ship cho em 1 chiếc xe đẩy Holla màu xanh nhé-<br>,"{Các câu hỏi bot có thể hỏi để đủ thông tin:}
- D-<br> ạ bạn muốn đặt sản phẩm nào ạ?
- Bạn muốn đặt số -<br> lượng bao nhiêu? + 5 button từ 1 đến 5
- Số điện -<br> thoại người nhận?
- Địa chỉ nhận hàng? (Số nhà, p-<br> hường/xã, quận/huyện, tỉnh/thành phố)
- Bạn có lư-<br> u ý gì cho bên vận chuyển không? (vd: cần gấp...)-<br> 

{Nếu đã đủ thông tin sẽ show ra} Đơn hàng của b-<br>","['object_type:xe_day', 'brand:holla', 'color:màu x-<br>"
14.0,139,Shop ơi,greet,[],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-36.255066,-22.01861,shop ơi,4,6,5,Shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",[]
14.0,139,"E chào shop
E xin giá xe đẩy với ạ",query_knowledge_base,"['attribute:price', 'object_type:xe_day']",action_query_babe_kb,,Hiện tại sản phẩm Xe Đẩy  shop đang có những *giá* sau ạ:,,,5.883203,5.796516,"e chào shop
e xin giá xe đẩy với ạ",6,2,0,"E chào shop
E xin giá xe đẩy với ạ",Hiện tại sản phẩm Xe Đẩy  shop đang có những *giá*-<br>,"['attribute:price', 'object_type:xe_day']"
14.0,139,"E quên ạ
Xe tròn tập đi ấy ạ",query_knowledge_base,['object_type:xe_tap_di'],action_query_babe_kb,,Hiện tại sản phẩm Xe Tập Đi  shop đang có những *giá* sau ạ:,,,3.1406512,11.868748,"e quên ạ
xe tròn tập đi ấy ạ",6,2,0,"E quên ạ
Xe tròn tập đi ấy ạ",Hiện tại sản phẩm Xe Tập Đi  shop đang có những *g-<br>,['object_type:xe_tap_di']
15.0,140,https://scontent.xx.fbcdn.net/v/t1.15752-9/93606905_299502284371603_116262917866782720_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=0AUlKD2s0VYAX9ut48m&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f4de749b147aef02435adc37b87d9235&oe=5EC5F7D5,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93606905_299502284371603_116262917866782720_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=0AUlKD2s0VYAX9ut48m&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f4de749b147aef02435adc37b87d9235&oe=5EC5F7D5']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'quay', 'product_id': '', 'product_name': '', 'score': '0.9987836'}]",,16.001377,21.630733, quay,1,0,0, quay,Bạn đang tìm kiếm thông tin gì ạ?,url
15.0,140,Giá tiền ban ơi,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Sản phẩm Quây HOLLA FULL PHIÊN BẢN 2020 MẪU VƯƠNG MIỆN hiện shop đang có giá: 4190.000 VND
Bạn tham khảo các sản phẩm sau nhé ạ:",,,-2.1564434,-0.98770124,giá tiền ban ơi,6,2,3,Giá tiền ban ơi,"Sản phẩm Quây HOLLA FULL PHIÊN BẢN 2020 MẪU VƯƠNG -<br> MIỆN hiện shop đang có giá: 4190.000 VND
Bạn tham -<br>",['attribute:price']
16.0,141,Thanks b nhé,thank,[],utter_thank,,Cảm ơn bạn!,,,12.210116,5.2379613,thanks b nhé,5,2,0,Thanks b nhé,Cảm ơn bạn!,[]
17.0,142,Chào shop,greet,[],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-19.258224,-1.0945476,chào shop,2,1,2,Chào shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",[]
17.0,142,Đồ eco còmybaby hết loại 6-9m hả chị,query_knowledge_base,['object_type:quan_ao']['size:6-9m'],action_query_babe_kb,,"Dạ, vấn đề này mình không hỗ trợ bạn được. Bạn vui lòng bấm ""Chat với nhân viên"" và chờ trong giây lát, nhân viên sẽ trả lời bạn sớm nhất có thể ạ. 
(Button Chat với nhân viên)",,,0.3495796,8.874138,đồ eco còmybaby hết loại 6 9m hả chị,6,2,3,Đồ eco còmybaby hết loại 6-9m hả chị,"Dạ, vấn đề này mình không hỗ trợ bạn được. Bạn vui-<br>  lòng bấm ""Chat với nhân viên"" và chờ trong giây l-<br> át, nhân viên sẽ trả lời bạn sớm nhất có thể ạ. 
(-<br>",['object_type:quan_ao']['size:6-9m']
17.0,142,/connect_employee,handover_to_inbox,[],action_handover_to_inbox,,,,,26.588787,17.319492, connect employee,5,0,4,/connect_employee,nan,[]
18.0,143,"Okie bạn
Bạn cho tớ tổng tiền nhé",handover_to_inbox,[],action_handover_to_inbox,,"Dạ, vấn đề này mình không hỗ trợ bạn được. Bạn vui lòng bấm ""Chat với nhân viên"" và chờ trong giây lát, nhân viên sẽ trả lời bạn sớm nhất có thể ạ. 
(Button Chat với nhân viên)",,,1.0764774,-9.165922,"okie bạn
bạn cho tớ tổng tiền nhé",3,5,1,"Okie bạn
Bạn cho tớ tổng tiền nhé","Dạ, vấn đề này mình không hỗ trợ bạn được. Bạn vui-<br>  lòng bấm ""Chat với nhân viên"" và chờ trong giây l-<br> át, nhân viên sẽ trả lời bạn sớm nhất có thể ạ. 
(-<br>",[]
19.0,144,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94615022_254702325575851_8685774369143652352_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_oc=AQkW5yJT2whJY3uM6d13-4XyKcKwwf8gHNd-ED41EzYfoVcxoq3ogMZuuTsWcwYdCVqvspJWtELLeP0qWdOz4xNP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=39335ddc3e910c63c2f92a71bc0721a2&oe=5EC5D7A0
https://scontent.xx.fbcdn.net/v/t1.15752-9/94718995_656896051775135_4424984880991961088_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQmqj-ZwCy04a-EryIf2WLMm4Qvp9emjauY9QNfszWU48mpnGT7YnO-0OJhPHEpL8ykkfrGfYXp_1Pb3Q7FIuunG&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=eb24143022047722f3bba74d15534964&oe=5EC7896A
https://scontent.xx.fbcdn.net/v/t1.15752-9/94278563_315945652700875_3393720721636065280_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_oc=AQlu_SI7QRtyKEdwncW1fzfBqKQXFLU24Siyz8e0Kl_AT5LA2F-ihNTPCzaoj0XyStIeQPeFqeHSDe3t7fLokib0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a8c6f18333cf9f2b558c8e4c26ff2765&oe=5EC7387D
Shop báo giá e 3 sp này vs",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94278563_315945652700875_3393720721636065280_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_oc=AQlu_SI7QRtyKEdwncW1fzfBqKQXFLU24Siyz8e0Kl_AT5LA2F-ihNTPCzaoj0XyStIeQPeFqeHSDe3t7fLokib0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a8c6f18333cf9f2b558c8e4c26ff2765&oe=5EC7387D', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/94718995_656896051775135_4424984880991961088_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQmqj-ZwCy04a-EryIf2WLMm4Qvp9emjauY9QNfszWU48mpnGT7YnO-0OJhPHEpL8ykkfrGfYXp_1Pb3Q7FIuunG&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=eb24143022047722f3bba74d15534964&oe=5EC7896A', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/94615022_254702325575851_8685774369143652352_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_oc=AQkW5yJT2whJY3uM6d13-4XyKcKwwf8gHNd-ED41EzYfoVcxoq3ogMZuuTsWcwYdCVqvspJWtELLeP0qWdOz4xNP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=39335ddc3e910c63c2f92a71bc0721a2&oe=5EC5D7A0']"", 'attribute:price']",action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>
Sản phẩm Voi mẹ phun nước hiện shop đang có giá: *189,000 VND (giá gốc 290,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>
Sản phẩm  Xe tập đi đa năng cao cấp Holla hiện shop đang có giá: *750,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>","[{'object_type': 'ngua_bap_benh', 'product_id': '2250', 'product_name': 'NGỰA BẬP BÊNH HOLLA 2020', 'score': '0.8794009048160965'}, {'object_type': 'ghe_an', 'product_id': '', 'product_name': '', 'score': '0.97735286'}, {'object_type': 'ghe_an', 'product_id': '2274', 'product_name': 'Ghế ăn đa năng cao cấp Pier', 'score': '0.8636250816594306'}]",,20.86965,-6.6560926, ngua bap benh,0,5,1, ngua_bap_benh,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc -<br> Holla hiện shop đang có giá: *790,000 VND (giá gốc-<br>  1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau n-<br> hé ạ:
<show card sp>
Sản phẩm Voi mẹ phun nước hiệ-<br> n shop đang có giá: *189,000 VND (giá gốc 290,000 -<br> VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show-<br>  card sp>
Sản phẩm  Xe tập đi đa năng cao cấp Holl-<br> a hiện shop đang có giá: *750,000 VND (giá gốc 1,2-<br> 00,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ-<br>",url
