original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,Unnamed: 9,x,y,combine_text,kmeans_cluster,gm_cluster,hc_cluster,short_input_texts,short_bot_texts,short_entities
3.1,93,/connect_employee,connect_employee,,action_handover_to_inbox,,,,,-36.1248,-10.679803, connect employee connect employee nan,3,3,2,/connect_employee,nan,nan
5.1,94,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93282219_2955120164565617_1480656053644296192_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Hj-a7J7s9IsAX9_oiUQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7a656828dcc017d90efbd1d6b28f922e&oe=5EC20392
https://scontent.xx.fbcdn.net/v/t1.15752-9/92019276_227770161797062_3872006948278763520_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=iunHKGP-YF4AX-GSloP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=55a529977543f1bae2e200fff5c4a62d&oe=5EC0888D
https://scontent.xx.fbcdn.net/v/t1.15752-9/92691038_549798449252080_714445944011096064_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=tk3aaQnr2kEAX9TQPsM&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=acd989282b420cc45bd0dc478eb2f4cb&oe=5EBF2CBB
Đều là 1 xe hả chị oi",handover_to_inbox,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/92691038_549798449252080_714445944011096064_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=tk3aaQnr2kEAX9TQPsM&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=acd989282b420cc45bd0dc478eb2f4cb&oe=5EBF2CBB', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/92019276_227770161797062_3872006948278763520_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=iunHKGP-YF4AX-GSloP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=55a529977543f1bae2e200fff5c4a62d&oe=5EC0888D', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/93282219_2955120164565617_1480656053644296192_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Hj-a7J7s9IsAX9_oiUQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7a656828dcc017d90efbd1d6b28f922e&oe=5EC20392']""]",action_handover_to_inbox,,,"[{'object_type': 'xe_nadle', 'product_id': '441', 'product_name': 'Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp', 'score': '0.9887109512730965'}, {'object_type': 'xe_day', 'product_id': '', 'product_name': '', 'score': '0.98312575'}, {'object_type': 'xe_day', 'product_id': '', 'product_name': '', 'score': '0.9992774'}]",,17.487162,-33.321377, xe nadle handover to inbox   url   https   scontent xx fbcdn net v t1 15752 9 92691038 549798449252080 714445944011096064 n jpg  nc cat 107  nc sid b96e70  nc ohc tk3aaqnr2keax9tqpsm  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh acd989282b420cc45bd0dc478eb2f4cb oe 5ebf2cbb    https   scontent xx fbcdn net v t1 15752 9 92019276 227770161797062 3872006948278763520 n jpg  nc cat 110  nc sid b96e70  nc ohc iunhkgp yf4ax gslop  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 55a529977543f1bae2e200fff5c4a62d oe 5ec0888d    https   scontent xx fbcdn net v t1 15752 9 93282219 2955120164565617 1480656053644296192 n jpg  nc cat 102  nc sid b96e70  nc ohc hj a7j7s9isax9 oiuq  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 7a656828dcc017d90efbd1d6b28f922e oe 5ec20392    ,0,6,1, xe_nadle,nan,url
6.1,95,shop ơi,greet,[],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-32.748104,-5.442481,shop ơi greet   ,3,5,2,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",[]
6.1,95,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93942919_236576060921353_8212294017631649792_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=x7L3d8CsyC4AX9jTMxO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=35be75d9220bfb0bd5b9d37949f56726&oe=5EBFCEBD
Báo giá giúp mình
Và bên b có bàn gội đàu cho bé k
Có sẵn k bạn",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93942919_236576060921353_8212294017631649792_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=x7L3d8CsyC4AX9jTMxO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=35be75d9220bfb0bd5b9d37949f56726&oe=5EBFCEBD']"", 'attribute:price']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...","[{'object_type': 'dan', 'product_id': '2404', 'product_name': 'Đàn piano cổ điển kèm Mic Winfun 2045', 'score': '0.941840406089333'}]",,24.10359,-25.462309, dan query knowledge base   url   https   scontent xx fbcdn net v t1 15752 9 93942919 236576060921353 8212294017631649792 n jpg  nc cat 110  nc sid b96e70  nc ohc x7l3d8csyc4ax9jtmxo  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 35be75d9220bfb0bd5b9d37949f56726 oe 5ebfcebd      attribute price  ,0,6,1, dan,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br>",url
6.1,95,K bàn gội đầu nữa bạn,disagree,[],utter_disagree,,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,,,10.819102,12.818405,k bàn gội đầu nữa bạn disagree   ,4,4,7,K bàn gội đầu nữa bạn,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat -<br>,[]
6.1,95,/connect_employee,connect_employee,,action_handover_to_inbox,,,,,-36.1248,-10.679803, connect employee connect employee nan,3,3,2,/connect_employee,nan,nan
6.2,96,shop ơi,greet,[],utter_greet,,"Chào Thu Anh, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!",,,-32.694004,-5.75646,shop ơi greet   ,3,5,2,shop ơi,"Chào Thu Anh, mình là trợ lý ảo của Shop Gấu & Bí -<br> Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô -<br> tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!-<br>",[]
6.2,96,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93942919_236576060921353_8212294017631649792_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=x7L3d8CsyC4AX9jTMxO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=35be75d9220bfb0bd5b9d37949f56726&oe=5EBFCEBD
Báo giá giúp mình
Và bên b có bàn gội đàu cho bé k
Có sẵn k bạn",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93942919_236576060921353_8212294017631649792_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=x7L3d8CsyC4AX9jTMxO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=35be75d9220bfb0bd5b9d37949f56726&oe=5EBFCEBD']"", 'attribute:price']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...",,,21.045736,-28.838428,nan query knowledge base   url   https   scontent xx fbcdn net v t1 15752 9 93942919 236576060921353 8212294017631649792 n jpg  nc cat 110  nc sid b96e70  nc ohc x7l3d8csyc4ax9jtmxo  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 35be75d9220bfb0bd5b9d37949f56726 oe 5ebfcebd      attribute price  ,0,6,1,nan,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br>",url
6.2,96,K bàn gội đầu nữa bạn,disagree,[],utter_disagree,,"Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!
<Show button [Chat với nhân viên] >",,,10.821361,12.814352,k bàn gội đầu nữa bạn disagree   ,4,4,7,K bàn gội đầu nữa bạn,"Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat -<br> với nhân viên tư vấn nhé!
<Show button [Chat với n-<br>",[]
6.2,96,chị muốn mua thêm cái bàn gội đầu nữa,query_knowledge_base,[object_type:ban_goi_dau],action_query_babe_kb,,Dạ hiện tại sản phẩm Bàn gội đầu shop đang hết hàng ạ.,,,-5.259529,-14.866447,chị muốn mua thêm cái bàn gội đầu nữa query knowledge base  object type ban goi dau ,2,7,6,chị muốn mua thêm cái bàn gội đầu nữa,Dạ hiện tại sản phẩm Bàn gội đầu shop đang hết hàn-<br>,[object_type:ban_goi_dau]
6.2,96,ok em,agree,,utter_agree,,Dạ vâng ạ!,,,8.3841305,18.251,ok em agree nan,4,4,3,ok em,Dạ vâng ạ!,nan
7.1,97,Bộ này bao nhiêu bạn,query_knowledge_base,"['mention:bộ này', 'attribute:price']",action_query_babe_kb,,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",,,-17.948175,17.800865,bộ này bao nhiêu bạn query knowledge base   mention bộ này    attribute price  ,1,0,0,Bộ này bao nhiêu bạn,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả -<br>","['mention:bộ này', 'attribute:price']"
7.1,97,https://scontent.xx.fbcdn.net/v/t1.15752-9/93831201_1146889219003227_7546191276316557312_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_oc=AQkuiFn2HKv0U6Hz-7RRHmrQAjUe-uffEK34qJgnFu6_ykFT-y29UT6dfe6Tv3zTmX6LSt07VktpDCc5axlV9PMD&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=407a378e86bd2e1221efec86158f3723&oe=5EC0F33A,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93831201_1146889219003227_7546191276316557312_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_oc=AQkuiFn2HKv0U6Hz-7RRHmrQAjUe-uffEK34qJgnFu6_ykFT-y29UT6dfe6Tv3zTmX6LSt07VktpDCc5axlV9PMD&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=407a378e86bd2e1221efec86158f3723&oe=5EC0F33A']""]",action_handle_send_link_only,,"Sản phẩm  Bàn học, bản chơi lắp ghép Lego cao cấp  hiện shop đang có giá: *995,000 VND (giá gốc 1,750,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'ban', 'product_id': '1936', 'product_name': 'Bàn học, bản chơi lắp ghép Lego cao cấp', 'score': '0.9531360341624333'}]",,32.87372,-9.563728, ban send link   url   https   scontent xx fbcdn net v t1 15752 9 93831201 1146889219003227 7546191276316557312 n jpg  nc cat 105  nc sid b96e70  nc oc aqkuifn2hkv0u6hz 7rrhmrqajue uffek34qjgnfu6 ykft y29ut6dfe6tv3ztmx6lst07vktpdcc5axlv9pmd  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 407a378e86bd2e1221efec86158f3723 oe 5ec0f33a    ,6,1,5, ban,"Sản phẩm  Bàn học, bản chơi lắp ghép Lego cao cấp -<br>  hiện shop đang có giá: *995,000 VND (giá gốc 1,75-<br> 0,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:-<br>",url
8.1,98,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93580519_538582043761954_1298513551547170816_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=V-gNgxOgT4YAX91GbRA&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=37247cf249e08d7d0658803b3f22d363&oe=5EBED552
Bộ này bn ah",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93580519_538582043761954_1298513551547170816_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=V-gNgxOgT4YAX91GbRA&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=37247cf249e08d7d0658803b3f22d363&oe=5EBED552']"", 'mention:bộ này', 'attribute:price']",action_query_babe_kb,,"Sản phẩm  Bộ đồ chơi nhà bếp thông minh  hiện shop đang có giá: *790,000 VND (giá gốc 790,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': '', 'product_id': '2553', 'product_name': 'Bộ đồ chơi nhà bếp thông minh', 'score': '0.9947072726867189'}]",,32.628265,-6.772543,  bộ đồ chơi nhà bếp thông minh query knowledge base   url   https   scontent xx fbcdn net v t1 15752 9 93580519 538582043761954 1298513551547170816 n jpg  nc cat 110  nc sid b96e70  nc ohc v gngxogt4yax91gbra  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 37247cf249e08d7d0658803b3f22d363 oe 5ebed552      mention bộ này    attribute price  ,6,1,5,  Bộ đồ chơi nhà bếp thông minh,"Sản phẩm  Bộ đồ chơi nhà bếp thông minh  hiện shop-<br>  đang có giá: *790,000 VND (giá gốc 790,000 VND)*.-<br>",url
8.1,98,Dạ vâng b,agree,[],utter_agree,,Dạ vâng ạ!,,,7.935137,-0.16949752,dạ vâng b agree   ,5,2,4,Dạ vâng b,Dạ vâng ạ!,[]
9.1,99,https://scontent.xx.fbcdn.net/v/t1.15752-9/93888763_534820093897495_8873435174071697408_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=FKWPkRS2YlUAX_Kn-nn&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e3aa2900cd80040c578cdc8cd99deef&oe=5EC130D5,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93888763_534820093897495_8873435174071697408_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=FKWPkRS2YlUAX_Kn-nn&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e3aa2900cd80040c578cdc8cd99deef&oe=5EC130D5']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': '', 'product_id': '2554', 'product_name': 'Bộ đồ chơi nhà bếp thông minh', 'score': '0.9164568930806197'}]",,33.08399,-7.6656528,  bộ đồ chơi nhà bếp thông minh send link   url   https   scontent xx fbcdn net v t1 15752 9 93888763 534820093897495 8873435174071697408 n jpg  nc cat 106  nc sid b96e70  nc ohc fkwpkrs2yluax kn nn  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 7e3aa2900cd80040c578cdc8cd99deef oe 5ec130d5    ,6,1,5,  Bộ đồ chơi nhà bếp thông minh,Bạn đang tìm kiếm thông tin gì ạ?,url
9.1,99,Bộ này giâ bn ạ shop,query_knowledge_base,"['mention:bộ này', 'attribute:price']",action_query_babe_kb,,"Sản phẩm  Bộ đồ chơi nhà bếp thông minh  hiện shop đang có giá: *790,000 VND (giá gốc 790,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,-11.611182,21.167246,bộ này giâ bn ạ shop query knowledge base   mention bộ này    attribute price  ,7,0,0,Bộ này giâ bn ạ shop,"Sản phẩm  Bộ đồ chơi nhà bếp thông minh  hiện shop-<br>  đang có giá: *790,000 VND (giá gốc 790,000 VND)*.-<br>","['mention:bộ này', 'attribute:price']"
10.1,100,Cho t một xe chòi chân luddy,query_knowledge_base,"['object_type:xe_choi_chan', 'brand:luddy']",action_query_babe_kb,,"Sản phẩm  Xe Chòi Chân  hiện shop đang có giá: *699,000 VND (giá gốc 998,000 VND), 448,400 VND (giá gốc 590,000 VND), 499,000 VND (giá gốc 800,000 VND), 580,000 VND (giá gốc 800,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,4.3084946,-3.0926652,cho t một xe chòi chân luddy query knowledge base   object type xe choi chan    brand luddy  ,5,2,4,Cho t một xe chòi chân luddy,"Sản phẩm  Xe Chòi Chân  hiện shop đang có giá: *69-<br> 9,000 VND (giá gốc 998,000 VND), 448,400 VND (giá -<br> gốc 590,000 VND), 499,000 VND (giá gốc 800,000 VND-<br> ), 580,000 VND (giá gốc 800,000 VND)*.
Bạn tham kh-<br>","['object_type:xe_choi_chan', 'brand:luddy']"
10.1,100,mình muốn mua cái luddy,query_knowledge_base,['brand:luddy'],action_query_babe_kb,,"Sản phẩm Xe chòi chân thương hiệu Luddy có giá: 499,000 VND (giá gốc 800,000 VND)
<show card xe luddy>",,,5.593944,19.612125,mình muốn mua cái luddy query knowledge base   brand luddy  ,4,4,3,mình muốn mua cái luddy,"Sản phẩm Xe chòi chân thương hiệu Luddy có giá: 49-<br> 9,000 VND (giá gốc 800,000 VND)
<show card xe ludd-<br>",['brand:luddy']
10.1,100,"ok, mình lấy cái này nhé",make_order,['mention:cái này'],action_make_order,,"""Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>
<Các thông tin đã thu thập đc thì tự điền luôn, khách k phải điền nữa>""",,,-13.421982,20.738756,ok  mình lấy cái này nhé make order   mention cái này  ,7,0,0,"ok, mình lấy cái này nhé","""Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đ-<br> ặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt h-<br> àng: có tên sản phẩm, cho khách tùy chọn số lượng,-<br>  màu sắc...>
<Các thông tin đã thu thập đc thì tự -<br>",['mention:cái này']
11.0,101,ship cho m 1 xe tập đi sư tử nhé,query_knowledge_base,"['object_type:xe_tap_di,'type:sư tử'] ",action_query_knowledge_base,,"""""""Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>""""""
<Xác nhận> <Hủy>",,,0.83518815,-8.549269,ship cho m 1 xe tập đi sư tử nhé query knowledge base   object type xe tap di  type sư tử   ,2,2,4,ship cho m 1 xe tập đi sư tử nhé,"""""""Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu-<br>  đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt-<br>  hàng: có tên sản phẩm, cho khách tùy chọn số lượn-<br>","['object_type:xe_tap_di,'type:sư tử'] "
11.0,101,<Xác nhận>,query_knowledge_base,,action_query_knowledge_base,,"Cám ơn bạn đã mua hàng tại shop, đơn hàng sẽ được giao đến 434 trần khát chân, 2 bà trưng trong khoảng 24 h ",,,5.0814342,20.010933, xác nhận  query knowledge base nan,4,4,3,<Xác nhận>,"Cám ơn bạn đã mua hàng tại shop, đơn hàng sẽ được -<br> giao đến 434 trần khát chân, 2 bà trưng trong khoả-<br>",nan
12.0,102,hello,greet,['brand:hello'],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,2.5357127,-2.225913,hello greet   brand hello  ,5,2,4,hello,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",['brand:hello']
12.0,102,"Alo, Shop cho mình hỏi chắn cửa cho bé với",query_knowledge_base,"['object_type:thanh_chan_cua,']",action_query_knowledge_base,,"Sản phẩm  thanh chắn cửa (thanh chắn cầu thang)  hiện shop đang có giá: *699,000 VND (giá gốc 998,000 VND), 448,400 VND (giá gốc 590,000 VND), 499,000 VND (giá gốc 800,000 VND), 580,000 VND (giá gốc 800,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sản phẩm>",,,8.606119,3.3528676,alo  shop cho mình hỏi chắn cửa cho bé với query knowledge base   object type thanh chan cua   ,5,2,4,"Alo, Shop cho mình hỏi chắn cửa cho bé với","Sản phẩm  thanh chắn cửa (thanh chắn cầu thang)  h-<br> iện shop đang có giá: *699,000 VND (giá gốc 998,00-<br> 0 VND), 448,400 VND (giá gốc 590,000 VND), 499,000-<br>  VND (giá gốc 800,000 VND), 580,000 VND (giá gốc 8-<br> 00,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ-<br>","['object_type:thanh_chan_cua,']"
12.0,102,Cái thứ 2 kích thước sao ạ,query_knowledge_base,"['mention:2', 'attribute:size']",action_query_babe_kb,,"Sản phẩm  thanh chắn cửa (thanh chắn cầu thang) giá 448,400 VND (giá gốc 590,000 VND) hiện shop đang có kích thước 
<74x85x77cm> 
Mời bạn tham khảo sản phẩm ạ:
<show card sản phẩm>",,,-0.5453319,-9.820248,cái thứ 2 kích thước sao ạ query knowledge base   mention 2    attribute size  ,2,7,4,Cái thứ 2 kích thước sao ạ,"Sản phẩm  thanh chắn cửa (thanh chắn cầu thang) gi-<br> á 448,400 VND (giá gốc 590,000 VND) hiện shop đang-<br>  có kích thước 
<74x85x77cm> 
Mời bạn tham khảo sả-<br>","['mention:2', 'attribute:size']"
13.1,103,"Shop cho e đặt 2 chiếc này nhé ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C
https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9']"", 'mention:chiếc này']",action_query_babe_kb,,"Có phải bạn đang muốn đặt hàng sản phẩm sau đúng ko ạ:
< cardThảm gấp XPE> < card Thảm xốp ghép 28 tấm INFANTINO>
<Đúng><Sai>","[{'object_type': 'tham', 'product_id': '2361', 'product_name': 'Thảm gấp XPE', 'score': '0.9464435967808082'}, {'object_type': 'tham', 'product_id': '2352', 'product_name': 'Thảm xốp ghép 28 tấm INFANTINO (Mỹ)', 'score': '0.9684935451536522'}]",,18.429522,-32.896976, tham query knowledge base   url   https   scontent xx fbcdn net v t1 15752 9 94119707 246999513317631 5493050639422324736 n jpg  nc cat 102  nc sid b96e70  nc ohc daeqj9yodcqax cfrwg  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 6f084e97b2a0525ba301c5e07ad4e1ca oe 5ec0779c    https   scontent xx fbcdn net v t1 15752 9 93565662 1081483932226317 4632993179384152064 n jpg  nc cat 111  nc sid b96e70  nc ohc d4nkume4gwaax itaqo  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh b89362cb2f5e3af20fdf2d6ca8be9a1b oe 5ec202b9      mention chiếc này  ,0,6,1, tham,"Có phải bạn đang muốn đặt hàng sản phẩm sau đúng k-<br> o ạ:
< cardThảm gấp XPE> < card Thảm xốp ghép 28 t-<br>",url
13.1,103,<Đúng>,query_knowledge_base,,action_query_babe_kb,,"""""""Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>""""""
<Xác nhận> <Hủy>",,,-12.704952,20.331865, đúng  query knowledge base nan,7,0,0,<Đúng>,"""""""Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu-<br>  đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt-<br>  hàng: có tên sản phẩm, cho khách tùy chọn số lượn-<br>",nan
13.1,103,<Hủy>,query_knowledge_base,,action_query_babe_kb,,Bạn đã hủy đơn hàng thành công,,,-7.0032463,22.799606, hủy  query knowledge base nan,7,4,0,<Hủy>,Bạn đã hủy đơn hàng thành công,nan
13.2,104,"Shop cho e đặt 2 chiếc này nhé ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C
https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9']"", 'mention:chiếc này']",action_query_babe_kb,,"Có phải bạn đang muốn đặt hàng sản phẩm sau đúng ko ạ:
< cardThảm gấp XPE> < card Thảm xốp ghép 28 tấm INFANTINO>
<Đúng><Sai>",,,18.375555,-33.008553,nan query knowledge base   url   https   scontent xx fbcdn net v t1 15752 9 94119707 246999513317631 5493050639422324736 n jpg  nc cat 102  nc sid b96e70  nc ohc daeqj9yodcqax cfrwg  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 6f084e97b2a0525ba301c5e07ad4e1ca oe 5ec0779c    https   scontent xx fbcdn net v t1 15752 9 93565662 1081483932226317 4632993179384152064 n jpg  nc cat 111  nc sid b96e70  nc ohc d4nkume4gwaax itaqo  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh b89362cb2f5e3af20fdf2d6ca8be9a1b oe 5ec202b9      mention chiếc này  ,0,6,1,nan,"Có phải bạn đang muốn đặt hàng sản phẩm sau đúng k-<br> o ạ:
< cardThảm gấp XPE> < card Thảm xốp ghép 28 t-<br>",url
